Departamento,Municipio,IPS,NIT,Gerente,Caracter,Habilitada
Norte de Santander,CÚCUTA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Norte de Santander,EL ZULIA,ESE HOSPITAL JUAN LUIS LONDOÑO,807004665,WILLIAM RANGEL MANRIQUE,MUNICIPAL,SI
Norte de Santander,GRAMALOTE,E.S.E. HOSPITAL REGIONAL CENTRO,807008824,JESUS EMILIO RINCON VERA,DEPARTAMENTAL,SI
Norte de Santander,HERRÁN,E.S.E JOAQUIN EMIRO ESCOBAR,900004916,Sandra Milena Gallego Granados,MUNICIPAL,SI
Norte de Santander,LA PLAYA,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,900045710,LILIANA ALEXANDRA CLARO VELASQUEZ,MUNICIPAL,SI
Norte de Santander,LOS PATIOS,ESE HOSPITAL LOCAL MUNICIPIO LOS PATIOS,807004393,SANDRA YOMARA GIRALDO PARRA,MUNICIPAL,SI
Norte de Santander,OCAÑA,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ,890501438,JAIRO PINZON LOPEZ,DEPARTAMENTAL,SI
Norte de Santander,PAMPLONA,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,890501019,HERNANDO JOSE MORA GONZALEZ,DEPARTAMENTAL,SI
Norte de Santander,PAMPLONA,Instituto superior de educacion rural,890501578,Ludy Esperanza Carrillo Candelo,NACIONAL,SI
Norte de Santander,PAMPLONA,UNIVERSIDAD DE PAMPLONA,890501510,IVALDO TORRES CHAVEZ,NACIONAL,SI
Norte de Santander,TIBÚ,ESE HOSPITAL REGIONAL NORTE,807008857,MARIBEL TRUJILLO BOTELLO,DEPARTAMENTAL,SI
Norte de Santander,VILLA DEL ROSARIO,ESE HOSPITAL LOCAL JORGE CRISTO SAHIUM VILLA DEL ROSARIO,807004631,ERIKA APARICIO LEON,MUNICIPAL,SI
Putumayo,COLÓN,ESE HOSPITAL Pío XII,891201845,CLAUDIA ROCIO MOLINA CAMPIÑO,DEPARTAMENTAL,SI
Putumayo,LEGUÍZAMO,ESE HOSPITAL MARIA ANGELINES DE II NIVEL DE ATENCION,846000678,AUGUSTO ALEXANDER RODRIGUEZ TORO,DEPARTAMENTAL,SI
Putumayo,MOCOA,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,891200679,SEGUNDO HERALDO MUÑOZ MEJIA,DEPARTAMENTAL,SI
Putumayo,MOCOA,MINGA IPSI-AIC,817001773,GILBERTO MUÑOZ CORONADO,DEPARTAMENTAL,SI
Putumayo,ORITO,E.S.E HOSPITAL ORITO,846000474,ZULMA CARINA HERNANDEZ MACIAS,DEPARTAMENTAL,SI
Putumayo,PUERTO ASÍS,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,846000253,JULIO OSWALDO QUIÑONEZ MAYORAL,MUNICIPAL,SI
Putumayo,PUERTO CAICEDO,E.S.E. HOSPITAL ALCIDES JIMÉNEZ,846001669,ELIANA RIVADENEIRA LUNA,DEPARTAMENTAL,SI
Putumayo,PUERTO GUZMÁN,EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN,846003357,REDIN RUANO CERON,DEPARTAMENTAL,SI
Putumayo,SAN MIGUEL,ESE HOSPITAL FRONTERIZO LA DORADA,846002309,YEIMY PATRICIA BECERRA INFANTE,DEPARTAMENTAL,SI
Putumayo,VALLE DEL GUAMUEZ,ESE HOSPITAL SAGRADO CORAZON DE JESUS,846000471,MILE MAYERLIN MORILLO GOMEZ,DEPARTAMENTAL,SI
Putumayo,VILLAGARZÓN,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,846001620,CARLOS JOSE RUBIO RUIZ,DEPARTAMENTAL,SI
Quindío,ARMENIA,CENTRO DE SALUD UNIVERSIDAD DEL QUINDIO,890000432,JOSE FERNANDO MURILLO ECHEVERRY,,SI
Quindío,ARMENIA,ESE HOSPITAL DEPTAL UNIVERSITARIO SAN JUAN DE DIOS,800000118,JAIME GALLEGO LOPEZ,DEPARTAMENTAL,SI
Quindío,ARMENIA,REDSALUD ARMENIA ESE,801001440,Magda Lucia Carvajal Iriarte,MUNICIPAL,SI
Quindío,ARMENIA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Quindío,BUENAVISTA,ESE HOSPITAL SAN CAMILO,801002325,,MUNICIPAL,SI
Quindío,CALARCA,ESE HOSPITAL LA MISERICORDIA,890000600,LEONARDO QUICENO PAEZ,DEPARTAMENTAL,SI
Quindío,CIRCASIA,ESE HOSPITAL SAN VICENTE DE PAUL,890000671,liliana valdes mejia,MUNICIPAL,SI
Quindío,CÓRDOBA,Hospital San Roque de Cordoba Quindio Empresa Social del Estado,890001605,DIANA MARIA VALENCIA LOPEZ,MUNICIPAL,SI
Quindío,FILANDIA,E.S.E HOSPITAL MENTAL - FILANDIA QUINDIO,890000992,JHON CARLOS BUITRAGO MONCALEANO,DEPARTAMENTAL,SI
Quindío,FILANDIA,ESE HOSPITAL SAN VICENTE DE PAUL,890001098,HENRY SERNA FLOREZ,MUNICIPAL,SI
Quindío,GÉNOVA,ESE HOSPITAL SAN VICENTE DE PAUL,890000448,,MUNICIPAL,SI
Quindío,LA TEBAIDA,ESE HOSPITAL PIO X,890000905,ANTONIO JOSE JARAMILLO ROMAN,MUNICIPAL,SI
Quindío,MONTENEGRO,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,890000400,MYRIAM BEJARANO PULIDO,MUNICIPAL,SI
Quindío,PIJAO,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,890001824,Eida Maria Lopez Ramirez,MUNICIPAL,SI
Quindío,QUIMBAYA,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,890001006,DIANA MARCELA CARDONA BARRERA,DEPARTAMENTAL,SI
Quindío,SALENTO,ESE HOSPITALSAN VICENTE DE PAUL,800134339,DIANA PATRICIA MARTINEZ LOAIZA,MUNICIPAL,SI
Risaralda,APÍA,E.S.E HOSPITAL SAN VICENTE DE PAUL APIA,891409017,FEDERICO RESTREPO ESCOBAR,MUNICIPAL,SI
Risaralda,BALBOA,ESE HOSPITAL CRISTO REY,891411665,ELKIN VILLARREAL CATAÑO,MUNICIPAL,SI
Risaralda,BELÉN DE UMBRÍA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,891408918,John Fredy Montoya Velasquez,MUNICIPAL,SI
Risaralda,DOSQUEBRADAS,ESE HOSPITAL SANTA MÓNICA,891411663,JAVIER ALEJANDRO GAVIRIA MURILLO,DEPARTAMENTAL,SI
Risaralda,GUÁTICA,ESE HOSPITAL SANTA ANA,891410661,CARLOS ANDRES POSADA BUITRAGO,MUNICIPAL,SI
Risaralda,LA CELIA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE LA CEILA,800099124,FABIAN AUGUSTO HURTADO AGUIRRE,MUNICIPAL,SI
Risaralda,LA VIRGINIA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO,891401643,JAVIER DE JESUS CARDENAS PEREZ,DEPARTAMENTAL,SI
Risaralda,MARSELLA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSÉ DE MARSELLA,891408747,JUAN CARLOS SARMIENTO SARMIENTO,MUNICIPAL,SI
Risaralda,MISTRATÓ,ESE Hospital San Vicente de Paul.,891412126,IVONNE MARITZA ZAPATA CAÑAS,MUNICIPAL,SI
Risaralda,PEREIRA,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,800231235,DAVID RICARDO CARDONA MOLINA,DEPARTAMENTAL,SI
Risaralda,PEREIRA,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,816005003,ALBERT CRISTIAN HERRERA GIRALDO,MUNICIPAL,SI
Risaralda,PEREIRA,ESE HOSPITAL MENTAL UNIVERSITARIO DE RISARALDA,891412134,ZACARIAS MOSQUERA LARA,DEPARTAMENTAL,SI
Risaralda,PEREIRA,GOBERNACIÓN DE RISARALDA,891480085,SIGIFREDO SALAZAR OSORIO,DEPARTAMENTAL,SI
Risaralda,PEREIRA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Risaralda,PEREIRA,UNIVERSIDAD TECNOLOGICA DE PEREIRA,891480035,LUIS FERNANDO GAVIRIA TRUJILLO,NACIONAL,SI
Risaralda,PUEBLO RICO,ESE HOSPITAL SAN RAFAEL,891409025,MARIA EUGENIA LEAL VELASQUEZ,MUNICIPAL,SI
Risaralda,QUINCHÍA,E.S.E. Hospital Nazareth de Quinchía,891401308,CARLOS ALBERTO CALVO MEJIA,MUNICIPAL,SI
Risaralda,SANTA ROSA DE CABAL,E.S.E. HOSPITAL SAN VICENTE DE PAUL,891480036,GABRIEL ANTONIO GRISALES GIRALDO,MUNICIPAL,SI
Risaralda,SANTUARIO,E.S.E. HOSPITAL SAN VICENTE D PAUL,891401777,AYDEE OSORIO GALINDO,MUNICIPAL,SI
San Andrés y Providencia,SAN ANDRÉS,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Santander,AGUADA,E.S.E CENTRO DE SALUD HERMANA GERTRUDIS,804015154,DIANA CONSUELO BENAVIDES CEPEDA,MUNICIPAL,SI
Santander,ALBANIA,ESE BLANCA ALICIA HERNANDEZ,804009658,ADRIANA OTALVARO HERNANDEZ,MUNICIPAL,SI
Santander,ARATOCA,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,800193904,INGRID PAOLA DIAZ POSADA,MUNICIPAL,SI
Santander,BARBOSA,ESE HOSPITAL INTEGRADO SAN BERNARDO,890205456,ALEJANDRA MARIA MONTEALEGRE MONTERO,MUNICIPAL,SI
Santander,BARICHARA,ESE HOSPITAL SAN JUAN DE DIOS,890202002,EDY JOHANA FORERO CASTELLANOS,MUNICIPAL,SI
Santander,BARRANCABERMEJA,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,829001846,ERNESTO VERA RUEDA,MUNICIPAL,SI
Santander,BARRANCABERMEJA,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,900136865,ARMANDO ADOLFO SEGURA EVAN,DEPARTAMENTAL,SI
Santander,BETULIA,ESE Hospital San Juan de Dios de Betulia,800212070,LIZETH TATIANA MARTINEZ MORENO,MUNICIPAL,SI
Santander,BOLÍVAR,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,804003072,OLGA LETICIA MEDINA REMOLINA,MUNICIPAL,SI
Santander,BUCARAMANGA,Centro Vida Alvarez,890201222,LUIS FRANCISCO BOHORQUEZ PEDRAZA,MUNICIPAL,SI
Santander,BUCARAMANGA,DEFENSA CIVIL COLOMBIANA,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI
Santander,BUCARAMANGA,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,890200500,AURA ISABEL OROZCO VEGA,DEPARTAMENTAL,SI
Santander,BUCARAMANGA,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,900006037,EDGAR JULIÁN NIÑO CARRILLO,DEPARTAMENTAL,SI
Santander,BUCARAMANGA,Empresa Social del Estado Instituto de Salud de Bucaramanga,800084206,JUAN EDUARDO DURÁN DURÁN,MUNICIPAL,SI
Santander,BUCARAMANGA,instituto de problemas de aprendizaje I.P.A.,890207201,ESPERANZA VERA ARIAS,MUNICIPAL,SI
Santander,BUCARAMANGA,SECCION SERVICIOS INTEGRALES DE SALUD Y DESARROLLO PSICOSOCIAL DE BIENESTAR UNIVERSITARIO UIS,890201213,HERNAN PORRAS DIAZ,DEPARTAMENTAL,SI
Santander,BUCARAMANGA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,DEPARTAMENTAL,SI
Santander,CABRERA,ESE CENTRO DE SALUD SAN PEDRO DE CABRERA,804014637,BELSY MALENA REGALADO BADILLO,MUNICIPAL,SI
Santander,CALIFORNIA,ESE HOSPITAL SAN ANTONIO DE CALIFORNIA,804011439,YASMIN YAJAIRA NOBLES USEQUE,MUNICIPAL,SI
Santander,CAPITANEJO,ESE HOSPITAL SAN BARTOLOME DEL MUNICIPIO DE CAPITANEJO,800194328,SONIA CASTELLANOS CASTRO,MUNICIPAL,SI
Santander,CEPITÁ,Empresa Social del Estado Cepita,804015655,LUZ KAROL MARTINEZ DIAZ,MUNICIPAL,SI
Santander,CERRITO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO CERRITO,804013228,EDNA MARGARITA VERA JURADO,MUNICIPAL,SI
Santander,CHARALÁ,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,900192428,NELCY ROSIO VEGA ALBINO,DEPARTAMENTAL,SI
Santander,CHARTA,E.S.E UCATA,804009386,ELKIN MAURICIO BARRIOS CASTILLO,DEPARTAMENTAL,SI
Santander,CHIMA,ESE HOSPITAL SAN ROQUE DE CHIMA,890204581,AURA MERCEDES ALMEYDA ZANGUÑA,DEPARTAMENTAL,SI
Santander,CHIPATÁ,ESE DIVINO NIÑO JESUS,804016288,YAQUELINE ARIZA PARDO,MUNICIPAL,SI
Santander,CHIPATÁ,UNIDAD ADMINISTRATIVA ESPECIAL CENTRO VIDA RENACER DEL MUNICIPIO DE CHIPATA - SANTANDER,900728067,GENNY AMPARO CARREÑO ROBAYO,MUNICIPAL,SI
Santander,CIMITARRA,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,890204895,JANETH ARGUELLO FIGUEROA,MUNICIPAL,SI
Santander,CONCEPCIÓN,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,890203551,FABIAN OSWALDO ROJAS PEDRAZA,MUNICIPAL,SI
Santander,CONFINES,ESE CENTRO DE SALUD SAN CAYETANO,804012398,MARIA PATRICIA FIGUEREDO MACIAS,MUNICIPAL,SI
Santander,CONTRATACIÓN,SANATORIO DE CONTRATACION EMPRESA SOCIAL DEL ESTADO,890205335,MIGUEL ANGEL JIMENEZ ESCOBAR,NACIONAL,SI
Santander,COROMORO,Empresa Social del Estado Coromoro,804008515,CARLOS AUGUSTO QUINTERO ARDILA,MUNICIPAL,SI
Santander,CURITÍ,E.S.E HOSPITAL INTEGRADO SAN ROQUE,890202066,EDILMA RODRIGUEZ VILLAR,MUNICIPAL,SI
Santander,EL CARMEN DE CHUCURÍ,E.S.E. HOSPITAL EL CARMEN,804016365,MARTHA CECILIA CALA CALA,MUNICIPAL,SI
Santander,EL GUACAMAYO,ESE CENTRO DE SALUD JUAN SOLERI,804007611,JENNY PAOLA MEDINA VELASQUEZ,MUNICIPAL,SI
Santander,EL PEÑÓN,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EL PEÑON,900000615,OMAIRA LIZETH CAMACHO OSMA,MUNICIPAL,SI
Santander,EL PLAYÓN,E.S.E. HOSPITAL SANTO DOMINGO SAVIO,804005555,ROSA NATALIA CORREA GUEVARA,MUNICIPAL,SI
Santander,ENCINO,E.S.E CENTRO DE SALUD ENCINO,804015007,CARLOS IVAN GELVEZ LIZARAZO,MUNICIPAL,SI
Santander,ENCISO,ESE HOSPITAL DE ENCISO,804017570,NOHORA LYCETH IBAÑEZ LOPEZ,MUNICIPAL,SI
Santander,FLORIÁN,EMPRESA SOCIAL DEL ESTADO SAN JOSE DE FLORIAN,804008698,YENNY PAOLA PEÑA FANDIÑO,MUNICIPAL,SI
Santander,FLORIDABLANCA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,890202024,NATALIA SOFIA OJEDA ORTIZ,DEPARTAMENTAL,SI
Santander,FLORIDABLANCA,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,804006936,LIZ ALIETH MATEUS SANTAMARIA,MUNICIPAL,SI
Santander,GALÁN,ESE HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE GALAN SANTANDER,890201933,OLGA LUCIA CALA CALA,MUNICIPAL,SI
Santander,GIRÓN,Clínica Giron ESE,890203242,WILLIAM MANTILLA SERRANO,MUNICIPAL,SI
Santander,GUACA,ASOCIACION CENTRO DE EBIENESTAR DEL ADULTO MAYOR Y CENTRO VIDA NUESTRA SEÑORA DEL SOCORRO DE GUACA,900603200,ARACELY ALVARADO BAUTISTA,,SI
Santander,GUACA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,890205627,MARINELLA ESTUPIÑAN RINCON,MUNICIPAL,SI
Santander,GUADALUPE,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE,900186802,VICTOR PASTOR RIOS GOMEZ,DEPARTAMENTAL,SI
Santander,GUAPOTÁ,ESE SAN CAYETANO DE GUAPOTA,804007868,YESSICA TATIANA ARENAS DIAZ,MUNICIPAL,SI
Santander,GUAVATÁ,ESE SAN JOSE DE GUAVATA,804010394,SINDY MILENA CUJAR MARTINEZ,MUNICIPAL,SI
Santander,GÜEPSA,E.S.E. CENTRO DE SALUD SAN ROQUE,804015164,HENRY GOMEZ PEREZ,MUNICIPAL,SI
Santander,LA BELLEZA,Empresa Social Del Estado Hospital San Martin,804008770,JOSE LUIS MEDINA ROMERO,MUNICIPAL,SI
Santander,LA PAZ,E.S.E NUESTRA SEÑORA DE LA PAZ,804015920,CIELO CARYN DIAZ AMADO,MUNICIPAL,SI
Santander,LANDÁZURI,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,890205516,ALBA LUZ SANABRIA CALA,MUNICIPAL,SI
Santander,LEBRÍJA,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,890203436,NESTOR ANDRES CAMARGO RIVERA,MUNICIPAL,SI
Santander,LOS SANTOS,ESE NUESTRA SEÑORA DE LAS NIEVES,900005067,MAGDA LUCIA LOZANO GARCIA,MUNICIPAL,SI
Santander,MACARAVITA,EMPRESA SOCIAL DEL ESTADO SEÑOR DE LA MISERICORDIA DE MACARAVITA,804008207,,MUNICIPAL,SI
Santander,MÁLAGA,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,900067169,OLGA YAZMIN PRADA RAMIREZ,DEPARTAMENTAL,SI
Santander,MATANZA,ESE HOSPITAL SAN RAFAEL DE MATANZA,890210222,SLIM ENRIQUE VALENZUELA PLAZAS,MUNICIPAL,SI
Santander,MOGOTES,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,890204659,MARTHA CECILIA JAIMES TRILLOS,MUNICIPAL,SI
Santander,MOLAGAVITA,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA ESPERANZA MOLAGAVITA,804014810,RODRIGUEZ CARDENAS ANDREA LIZETH,MUNICIPAL,SI
Santander,OCAMONTE,Empresa Social del Estado de Ocamonte Santander,804015127,CATHERINE PILONIETA LOPEZ,MUNICIPAL,SI
Santander,OIBA,ESE HOSPITAL SAN RAFAEL,890203563,ERIK CALA CALA,MUNICIPAL,SI
Santander,ONZAGA,E.S.E. HOSPITAL INTEGRADO SAN VICENTE DE PAUL,890200965,LILIANA QUINTERO PINTO,MUNICIPAL,SI
Santander,PALMAR,ESE ANDRES CALA PIMENTEL,804013885,ALIETH MILENA RIVERA MURILLO,MUNICIPAL,SI
Santander,PÁRAMO,E.S.E CENTRO DE SALUD MUNICIPIO DE PARAMO,804014835,JAVIER ALONSO VILLAMIZAR SUAREZ,MUNICIPAL,SI
Santander,PIEDECUESTA,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,900066345,JAIRO AUGUSTO NUÑEZ HARTMANN,DEPARTAMENTAL,SI
Santander,PINCHOTE,ESE SAN ANTONIO DE PADUA DEL MUNICIPIO DE PINCHOTE,804015047,ERIKA JOHANNA MACIAS SILVA,MUNICIPAL,SI
Santander,PUENTE NACIONAL,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,890204789,DIVEY YARDANI OVALLE CASTAÑEDA,MUNICIPAL,SI
Santander,PUERTO PARRA,ESE CENTRO DE SALUD PUERTO PARRA,829003945,JANETH YAMILE GARCIA VARGAS,MUNICIPAL,SI
Santander,PUERTO WILCHES,E.S.E EDMUNDO GERMAN ARIAS DUARTE,890201724,LIANA LIZETH ARIAS PATERNINA,MUNICIPAL,SI
Santander,RIONEGRO,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,890204360,ORLANDO ANTONIO MONTOYA TORO,MUNICIPAL,SI
Santander,SABANA DE TORRES,CENTRO DE BIENESTAR DEL ADULTO MAYOR Y CENTRO VIDA MARTHA JANETH GALVIS MARTINEZ,890204643,SNEYDER AUGUSTO PINILLA ALVAREZ,MUNICIPAL,SI
Santander,SABANA DE TORRES,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,800064543,YENNY CAROLINA GALVAN PLATA,DEPARTAMENTAL,SI
Santander,SAN ANDRÉS,ESE HOSPITAL SAN JOSE,890203222,DENYSE YINETH JAIMES PEÑA,MUNICIPAL,SI
Santander,SAN BENITO,ESE SAN BENITO,804015069,KENIA BRICEÑO RODRIGUEZ,MUNICIPAL,SI
Santander,SAN GIL,E.S.E. HOSPITAL REGIONAL SAN GIL,900066347,PAULO CESAR PEDRAZA GOMEZ,DEPARTAMENTAL,SI
Santander,SAN JOAQUÍN,EMPRESA SOCIAL DEL ESTADO HOSPITAL INTEGRADO SAN JOAQUIN,890204672,JULIO CESAR MANTILLA FLOREZ,MUNICIPAL,SI
Santander,SAN JOSÉ DE MIRANDA,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,800125276,JORGE ARMANDO TARAZONA PARADA,MUNICIPAL,SI
Santander,SAN MIGUEL,ESE CENTRO DE SALUD SAN MIGUEL,804017401,WIMER ALEXANDER COTE BARRIOS,MUNICIPAL,SI
Santander,SANTA BÁRBARA,ESE CENTRO DE SALUD SANTA BARBARA,804008273,MARIA TERESA ORTIZ ZABALA,MUNICIPAL,SI
Santander,SANTA HELENA DEL OPÓN,E.S.E. CENTRO DE SALUD JAIME MICHEL,804010718,JULIA MILENA VEGA ALBINO,MUNICIPAL,SI
Santander,SIMACOTA,ESE HOSPITAL INTEGRADO SAN ROQUE,890203887,YURI MAYERLY ORTIZ ALVARADO,MUNICIPAL,SI
Santander,SOCORRO,ESE HOSPITAL REGIONAL MANUELA BELTRAN,900190045,ARIEL ALFONSO JIMENEZ ESCOBAR,DEPARTAMENTAL,SI
Santander,SUAITA,ESE HOSPITAL CAICEDO Y FLOREZ,890203373,MARIA CAROLINA PAEZ CASTILLO,MUNICIPAL,SI
Santander,SUCRE,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SUCRE,804008746,YEILLY ZULAY PINZON TOVAR,MUNICIPAL,SI
Santander,SURATÁ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN SEBASTIAN SURATA,804005751,RICARDO AMADO MENDOZA,MUNICIPAL,SI
Santander,TONA,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,804005695,JOHN JAIRO PIMIENTO GONZALEZ,MUNICIPAL,SI
Santander,VALLE DE SAN JOSÉ,ESE HOSPITAL SAN JOSE,890205655,JULIO ERNESTO URIBE DURAN,MUNICIPAL,SI
Santander,VÉLEZ,E.S.E. HOSPITAL REGIONAL DE VELEZ,900067136,ALEXANDER ARIZA GARCIA,DEPARTAMENTAL,SI
Santander,VETAS,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,804007078,ADRIANA MARCELA REAL CAPACHO,MUNICIPAL,SI
Santander,VILLANUEVA,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,804005182,GERMAN EDUARDO MARIN CARDENAS,MUNICIPAL,SI
Sucre,BUENAVISTA,CENTRO DE SALUD SANTA LUCIA E.S.E.,823002149,MARIA CANDELARIA AMELL MEJIA,MUNICIPAL,SI
Sucre,CAIMITO,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,823001943,JUAN CAMILO HUMANEZ DEMOYA,MUNICIPAL,SI
Sucre,COLOSO,E.S.E CENTRO DE SALUD COLOSO,900206237,ESMERALDA MATILDE BALLESTAS LARIOS,MUNICIPAL,SI
Sucre,COROZAL,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,823000878,EZEQUIEL ALBERTO DIAZ NAVARRO,MUNICIPAL,SI
Sucre,COROZAL,Hospital Regional Nuestra Señora de Las Mercedes de Corozal E.S.E.,890480113,EUGENIA BEATRIZ DIAZ HERNANDEZ,DEPARTAMENTAL,SI
Sucre,EL ROBLE,E.S.E CENTRO DE SALUD EL ROBLE,900205773,CINDY DEL CARMEN OLIVA JARABA,DEPARTAMENTAL,SI
Sucre,GALERAS,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,823001901,BIBIANA MARIA DIAZ RUIZ,MUNICIPAL,SI
Sucre,GUARANDA,ESE CENTRO DE SALUD DE GUARANDA,823003985,RANDY EDETH GAMARRA AGAMEZ,MUNICIPAL,SI
Sucre,LA UNIÓN,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,900008025,ANGEL RAFAEL TEJADA NARANJO,MUNICIPAL,SI
Sucre,LOS PALMITOS,ESE CENTRO DE SALUD DE LOS PALMITOS,823002541,Jorge Andres Meza Gomez,MUNICIPAL,SI
Sucre,MAJAGUAL,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,823002044,JOHEL EMIR DE JESUS MENESES ORDOÑEZ,MUNICIPAL,SI
Sucre,MORROA,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,823002856,EVELYN MINERBA PATERNINA VERGARA,MUNICIPAL,SI
Sucre,OVEJAS,ESE CENTRO DE SALUD DE OVEJAS,823001873,ELIANA MARCELA HERNANDEZ ORDOSGOITIA,MUNICIPAL,SI
Sucre,PALMITO,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,900208755,ELIANA CECILIA MORALES MELENDEZ,MUNICIPAL,SI
Sucre,SAMPUÉS,CENTRO DE SALUD DE SAMPUES (Sucre) EMPRESA SOCIAL DEL ESTADO,900208532,HERNANDO MONTALVO VERGARA,MUNICIPAL,SI
Sucre,SAN BENITO ABAD,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,823002356,RODOLFO ANTONIO BARRIOS HERAZO,MUNICIPAL,SI
Sucre,SAN JUAN DE BETULIA,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,900169684,FABIO JOSE PINEDA TEJADA,DEPARTAMENTAL,SI
Sucre,SAN MARCOS,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,823001035,NACIRA ESTHER BELTRAN DIAZ,MUNICIPAL,SI
Sucre,SAN MARCOS,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,800191643,ROSALBA PATRICIA LASTRA MEJIA,DEPARTAMENTAL,SI
Sucre,SAN ONOFRE,ESE HOSPITAL LOCAL DE SAN ONOFRE,823000496,ALEICY DEL SOCORRO BALSEIRO BENITO-REVOLLO,MUNICIPAL,SI
Sucre,SAN PEDRO,ESE CENTRO DE SALUD SAN PEDRO SUCRE,823001999,RAFAEL ALBERTO ARRIETA DAGER,MUNICIPAL,SI
