Departamento;Municipio;Código habilitacion;Nombre prestador;tido codigo;NIT;Razón social;clpr codigo;clpr nombre;ese;Direccion;telefono;fax;email;gerente;nivel;caracter;habilitado;fecha radicacion;fecha vencimiento;fecha cierre;dv;clase persona;naju codigo;naju nombre;numero sede principal;fecha corte REPS
Boyacá;LA CAPILLA;1538000701;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA;;820003193;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LA CANDELARIA DE LA CAPILLA;1;Instituciones - IPS;SI;CALLE 4 No 1 - 68;098-7539188;098-7539188;esecslacandelaria@yahoo.es;CARMEN REINALDA RAMIREZ CARDENAS;1;MUNICIPAL;SI;20110907;20180907;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;LA UVITA;1540301014;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE LA UVITA;;826002202;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE LA UVITA;1;Instituciones - IPS;SI;calle 7 # 7-18;7 895077;7 895077;eselauvita@hotmail.com;GLORIA YENCY GOMEZ MEDINA;1;MUNICIPAL;SI;20110906;20180906;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;LABRANZAGRANDE;1537700539;E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE;;826002687;E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE;1;Instituciones - IPS;SI;LABRANZAGRANDE SR CENTRO;3143930867;3143930867;"ese.lagrande@gmail.com;
ese.lagrande.tesoreria@gmail.com";SANDRA PATRICIA HURTADO ORDUZ;1;MUNICIPAL;SI;20061110;20190130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MACANAL;1542500343;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL;;820000857;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MACANAL;1;Instituciones - IPS;SI;CALLE 4 No. 7 - 24;7590144;7590144;censaludmacanal@hotmail.com;YENNY LILIANA AVILA OLMOS;1;MUNICIPAL;SI;20061116;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MARIPÍ;1544200356;EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI;;820003291;EMPRESA SOCIAL DEL ESTADO RAFAEL SALGADO DE MARIPI;1;Instituciones - IPS;SI;CALLE 5 N° 3 - 27;8021808 - 310 5751908;8021808;esemaripi@hotmail.com;AMPARO DEL SOCORRO PUENTES GOMEZ;1;MUNICIPAL;SI;20110913;20180913;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MIRAFLORES;1545500726;HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO;;800152970;HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO;1;Instituciones - IPS;SI;CALLE 2 No. 10-14;(098)7331347;(098)7330152;hospitalmiraflores@hotmail.com;SONIA PATRICIA RODRIGUEZ NIÑO;2;DEPARTAMENTAL;SI;20061116;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MONGUA;1546400575;E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA;;826002930;E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA;1;Instituciones - IPS;SI;Cra 4 No. 4-33;3203020498;3203020498;sanjeronimongua@hotmail.com;ORLANDO PINTO GUEZGUAN;1;MUNICIPAL;SI;20110906;20180906;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MONGUÍ;1546600764;EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI;;826002777;EMPRESA SOCIAL DEL ESTADO HOSPITAL LAS MERCEDES DE MONGUI;1;Instituciones - IPS;SI;KR 5 7-00;(098)7782061;(098)7782061;eselasmercedes@yahoo.es;ABEL ANTONIO ALVAREZ ALARCON;1;MUNICIPAL;SI;20061115;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MONIQUIRÁ;1546900823;HOSPITAL REGIONAL DE MONIQUIRA ESE;;891800395;HOSPITAL REGIONAL DE MONIQUIRA ESE;1;Instituciones - IPS;SI;CL 19 8 108;87282360;87282360;"gerencia@hrm.gov.co;
contactenos@hrm.gov.co";GLORIA YANETH MANRIQUE ABRIL;2;DEPARTAMENTAL;SI;20061115;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MOTAVITA;1547600373;EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA;;820003404;EMPRESA SOCIAL DEL ESTADO. CENTRO DE SALUD DE MOTAVITA;1;Instituciones - IPS;SI;cra 2 No. 1-87;3115215297;3115215297;ese@motavita-boyaca.gov.co;ANGELA XIOMARA HOYOS GOMEZ;1;MUNICIPAL;SI;20061115;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;MUZO;1548000506;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA;;800254850;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA;1;Instituciones - IPS;SI;KR 6 7-80;987256060;987256740;esehospitalsantaana@yahoo.com;LUIS HERNANDO SALAZAR MANRIQUE;1;MUNICIPAL;SI;20061115;20190130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;NOBSA;1549100708;"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""";;826002019;"EMPRESA SOCIAL DEL ESTADO UNIDAD DE SALUD ""SALUD NOBSA""";1;Instituciones - IPS;SI;CL 4 No. 9-51;987773017;987773017;saludnobsa@yahoo.com;SANDRA YASMILE ALVARADO MARIÑO;1;MUNICIPAL;SI;20061110;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;NUEVO COLÓN;1549400706;Empresa Social del Estado Centro de Salud Nuevo Colón;;820003328;Empresa Social del Estado Centro de Salud Nuevo Colón;1;Instituciones - IPS;SI;CARRERA 3 No. 2 - 16;7 35 31 22;7 35 31 22;esenuevocolon@yahoo.com;NELSON JOHANN ULLOA CALVO;1;MUNICIPAL;SI;20110901;20180901;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;OICATÁ;1550000666;EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ;;820003973;EMPRESA SOCIAL DEL ESTADO PUESTO DE SALUD OICATÁ;1;Instituciones - IPS;SI;OICATÁ CENTRO;3175138722;3175138722;eseoicata@yahoo.com;MARTHA LUCIA VALDERRAMA BARRERA;1;MUNICIPAL;SI;20061016;20190130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;OTANCHE;1550700632;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO;;820004318;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO;1;Instituciones - IPS;SI;CARRERA 5 NUMERO 5-04;7259788;7259252;eseotanche@yahoo.es;GREIS ANATILDE ORTIZ TELLEZ;1;MUNICIPAL;SI;20110907;20180907;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PACHAVITA;1551100832;"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""NUESTRA SEÑORA DE GUADALUPE""";;820003516;"EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD ""NUESTRA SEÑORA DE GUADALUPE""";1;Instituciones - IPS;SI;KR 2 No 2-51;(098)7592075;(098)7592075;esepachavita1@gmail.com;FIDELA MARIA CASTRO BARRIOS;1;MUNICIPAL;SI;20061116;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PÁEZ;1551400659;Empresa Social del Estado Jorge González Olmos;;820003915;Empresa Social del Estado Jorge González Olmos;1;Instituciones - IPS;SI;Calle 3b Nº 3-63;098-7594274;098- 7594274;esepaez@yahoo.com;ANDREA CAROLINA GONZALEZ ALBA;1;MUNICIPAL;SI;20061031;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PAIPA;1551600732;E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA;;891855209;E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA;1;Instituciones - IPS;SI;CARRERA 20 # 21-37;7850110;7850110;hospitalpaipa@yahoo.com;JOSE RAMON MERCHAN RUIZ;1;MUNICIPAL;SI;20110902;20180902;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PAUNA;1553100507;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO;;820002916;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO;1;Instituciones - IPS;SI;CALLE 7 No 3-46;7253208;7253133;esepaunaboyaca@gmail.com;IBETH MILENA PARRA CARO;1;MUNICIPAL;SI;20061116;20190130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PAYA;1553300753;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE PAYA;;826002226;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE PAYA;1;Instituciones - IPS;SI;CENTRO;3208468038;3208468038;esecentrosaludpaya@gmail.com;YADIRA GUIO AYALA;1;MUNICIPAL;SI;20061116;20190130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PAZ DE RÍO;1553701086;EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO;;826002718;EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO;1;Instituciones - IPS;SI;KR 4 No 7-32 BRR COLONIAL;987865132;987865132;esesaludpaz@hotmail.com;YILZEN ANDREA HUERTAS VILLA;1;MUNICIPAL;SI;20110914;20180914;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PESCA;1554200782;E.S.E. SALUD PESCA;;826002031;E.S.E. SALUD PESCA;1;Instituciones - IPS;SI;KR1 CL6;987784059;987784059;esepesca@gmail.com;SANDRA MILENA BARRERA BOTIA;1;MUNICIPAL;SI;20061115;20180130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PISBA;1555000811;EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA;;826002963;EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA;1;Instituciones - IPS;SI;CENTRO;3134618481- 3214160307;3134618481;"esedepisbaboyaca2018@gmail.com;
esedepisba2012@hotmail.com";DIANA KARINE MARTINEZ ANGEL;1;MUNICIPAL;SI;20061116;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;PUERTO BOYACÁ;1557200807;EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ;;891800570;EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ;1;Instituciones - IPS;SI;KR 5 No 26-2 AVENIDA SANTANDER;987384800;978383558;hospijcv@yahoo.com;CARLOS JULIO ORTEGA OLAYA;2;DEPARTAMENTAL;SI;20061115;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;QUÍPAMA;1558000813;ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ;;820002854;ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ;1;Instituciones - IPS;SI;CRA 9 # 2-102;310 8840517 310 8840521;310 8840518;esequipama@yahoo.es;JACQUELINE RINCON CORDOBA;1;MUNICIPAL;SI;20111004;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;RAMIRIQUÍ;1559900712;ESE HOSPITAL SAN VICENTE DE RAMIRIQUI;;891800644;ESE HOSPITAL SAN VICENTE DE RAMIRIQUI;1;Instituciones - IPS;SI;KR 3 # 7-21;987327546;987327608;hospitalramiriqui1907@gmail.com;JUAN PABLO ÁLVAREZ NAJAR;1;MUNICIPAL;SI;20061116;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;RÁQUIRA;1560000810;ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA;;820000886;ESE CENTRO DE SALUD SAN ANTONIO DE LA PARED DE RAQUIRA;1;Instituciones - IPS;SI;CALLE 1A NO 5-10;987357280;987357216;hospitalraquira@yahoo.es;JORGE ORLANDO TOVAR GONZALEZ;1;MUNICIPAL;SI;20110906;20180906;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;RONDÓN;1562101140;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL;;820003444;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN RAFAEL;1;Instituciones - IPS;SI;KR 4 No 1 - 52;987408611;987408611;eserondon@hotmail.com;JOSE AGUSTIN TORRES CUERVO;1;MUNICIPAL;SI;20061115;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SABOYÁ;1563200812;ESE CENTRO DE SALUD SAN VICENTE FERRER;;820003431;ESE CENTRO DE SALUD SAN VICENTE FERRER;1;Instituciones - IPS;SI;CRA 11 5-20;987255100;987255100;esesaboyasanvicente@msn.com;BETY JULIETH FLORIAN ROJAS;1;MUNICIPAL;SI;20061114;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SÁCHICA;1563800688;EMPRESA SOCIAL DEL ESTADO CENTRO DE SACHICA;;820004060;EMPRESA SOCIAL DEL ESTADO CENTRO DE SACHICA;1;Instituciones - IPS;SI;Kr 3 No 6-05;3167564664;3167564664;e.s.e.sachica.boy@hotmail.com;NADYA BRIGIIT PIRAQUIVE CUADRADO;1;MUNICIPAL;SI;20061116;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SAMACÁ;1564600787;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA;;891800335;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA;1;Instituciones - IPS;SI;calle 4ª No. 2-18 Samacá;987372008;987372008;esehospitalsamaca@hotmail.com;LUZ ANDREA MORA ROA;1;MUNICIPAL;SI;20061116;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SAN EDUARDO;1566000703;ese centro de salud jaime diaz perez;;820003906;ese centro de salud jaime diaz perez;1;Instituciones - IPS;SI;CALLE 5 5-01;7403065;7403065;esejaimediazperez@gmail.com;DENNIS ANDREY ARIAS DOMINGUEZ;1;MUNICIPAL;SI;20110905;20180905;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SAN JOSÉ DE PARE;1566400749;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE;;820003360;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE;1;Instituciones - IPS;SI;CARRERA 3 No. 2- 56;7297206;7297206;"ctrosaludsjp@hotmail.com;
esesanjosedepareboyaca@gmail.com";WILMAN GIOVANNI VELASCO BARON;1;MUNICIPAL;SI;20061115;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SAN LUIS DE GACENO;1566700804;ESE HOSPITAL SAN FRANCISCO;;860060016;ESE HOSPITAL SAN FRANCISCO;1;Instituciones - IPS;SI;CALLE 3 Nº 5 - 50;6248025;6248046;sanpachosalud@yahoo.com;RUBY MARYORY CARO ARIAS;1;DEPARTAMENTAL;SI;20110908;20180908;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SAN MIGUEL DE SEMA;1567600581;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN MIGUEL;;820003401;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN MIGUEL;1;Instituciones - IPS;SI;CL 4 3 57;8 -7347088 3112377762;8 -7347001;esesanmiguel@hotmail.com;GLORIA ANDREA DEL PILAR GARCIA CAMARGO;1;MUNICIPAL;SI;20061116;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SAN PABLO DE BORBUR;1568100603;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR;;820003422;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR;1;Instituciones - IPS;SI;calle 2 No. 1-41;7258142;7258142;esesanpablodeborbur@gmail.com;GIOVANNA XIMENA FORERO SANTANA;1;MUNICIPAL;SI;20110830;20180830;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SANTA SOFÍA;1569600687;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA;;820003284;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA SOFIA;1;Instituciones - IPS;SI;CRA 2 #4-88;3114963990;3114963990;santasofiapyp@outlook.com;CLAUDIA PATRICIA CELY ANDRADE;1;MUNICIPAL;SI;20110902;20180902;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SANTANA;1568600845;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA;;820003632;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTANA;1;Instituciones - IPS;SI;CALLE 1 NUMERO 4-45;87289584;87289584;ese.santanaboyaca@hotmail.com;DALMIS GIOVANNI LEON QUITIAN;1;MUNICIPAL;SI;20110912;20180912;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SIACHOQUE;1574000699;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE;;820003684;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE;1;Instituciones - IPS;SI;CRA 5 #2-03;7319093 3112902550;7319093;gerenciaesesiachoque@yahoo.es;HEIDY JOHANA CORREA CARREÑO;1;MUNICIPAL;SI;20061115;20190130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOATÁ;1575300332;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;;891800611;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;1;Instituciones - IPS;SI;KR 7 No. 6-31;0987880193-0987880205;0987880193-0987880205;correspondencia@hospisoata.gov.co;SHEYLA FANORY RINCON CAICEDO;2;DEPARTAMENTAL;SI;20061116;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOCHA;1575700808;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA;;881862576;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA;1;Instituciones - IPS;SI;KR 7 6-68;(57) (098) 7874016;(57) (098) 7874397;hospitalbases@yahoo.com.ar;ILSE CAROLINA SANCHEZ MANRIQUE;1;MUNICIPAL;SI;20061117;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOCOTÁ;1575500776;ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ;;826002060;ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ;1;Instituciones - IPS;SI;CENTRO URBANO;987820100;987820100;esesanantoniosocota@hotmail.com;HERIBERTO BENITEZ BENITEZ;1;MUNICIPAL;SI;20061114;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOGAMOSO;1575900798;HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO;;891855039;HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO;1;Instituciones - IPS;SI;CL 8 N° 11 A-43;987726048-987706575;987726048;gerencia@hospitalsogamoso.gov.co;JULIO CESAR PIÑEROS CRUZ;2;DEPARTAMENTAL;SI;20061115;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOGAMOSO;1575900490;SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO;;826000923;SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO;1;Instituciones - IPS;SI;Kra 9 Nº 11 - 74;7720304;7720304;saludsogamoso@yahoo.com;DIANA CATALINA DELGADO JIMENEZ;1;MUNICIPAL;SI;20061115;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOGAMOSO;1575902008;Servicio Nacional de Aprendizaje SENA;;899999034;Servicio Nacional de Aprendizaje SENA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Carrera 12 Nº 55A-51;7721313;7721313;mbarrera@sena.edu.co;CARLOS FABIO ALVAREZ ANGEL;1;NACIONAL;SI;20121211;20181211;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOMONDOCO;1576100650;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO;;820002608;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO;1;Instituciones - IPS;SI;CALLE 2 No 4 - 64;7531146 3203021803;7531146;saludsomondoco@yahoo.es;DIANA YAZMIN AVILA MARTINEZ;1;MUNICIPAL;SI;20110902;20180902;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SORA;1576200822;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA BARBARA;;820003357;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA BARBARA;1;Instituciones - IPS;SI;CR2 N 2-85;3144112843;3144112843;esesantabarbara@hotmail.com;ELCY ROCIO MESA SOCHA;1;MUNICIPAL;SI;20110906;20180906;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SORACÁ;1576400697;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA;;820003533;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FE Y ESPERANZA SORACA;1;Instituciones - IPS;SI;CALLE 5 Nº 2 - 17;987442949;987442949;esesoraca@gmail.com;MARICELA GUERRERO TIBATA;1;MUNICIPAL;SI;20061115;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SOTAQUIRÁ;1576300372;EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA;;820003374;EMPRESA SOCIAL ESTADO CENTRO DE SALUD MANUEL ALBERTO FONSECA SANDOVAL DE SOTAQUIRA;1;Instituciones - IPS;SI;Calle 7 No. 3 - 11;7873113;7873113;gerenciaesesotaquira@gmail.com;LIGIA MARLEN GONZALEZ TORRES;1;DEPARTAMENTAL;SI;20110908;20180908;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SUSACÓN;1577400427;E.S.E. CENTRO DE SALUD HECTOR PINEDA GALLO SUSACON;;826002625;E.S.E. CENTRO DE SALUD HECTOR PINEDA GALLO SUSACON;1;Instituciones - IPS;SI;CALLE 6 NRO 5-151;7815012;7815012;esesusacon@yahoo.es;ALEXANDRA MARIA SUAREZ ALARCON;1;MUNICIPAL;SI;20110902;20180902;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;SUTAMARCHÁN;1577600707;E.S.E. Centro De Salud Santo Eccehomo De Sutamarchan;;820003876;E.S.E. Centro De Salud Santo Eccehomo De Sutamarchan;1;Instituciones - IPS;SI;Kra. 3 Número 2-02;7251115;7251479;ese_eccehomo@yahoo.es;ANA MARITZA DAVILA BARON;1;MUNICIPAL;SI;20110901;20180901;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;TASCO;1579000702;EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO;;826002694;EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO;1;Instituciones - IPS;SI;PARQUE PRINCIPAL;7879110;7879110;esetasco@gmail.com;CLAUDIA MARCELA PEREA ESLAVA;1;MUNICIPAL;SI;20061115;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;TIBANÁ;1580400271;ESE GUSTAVO ROMERO HERNADEZ DE TIBANA;;820002657;ESE GUSTAVO ROMERO HERNADEZ DE TIBANA;1;Instituciones - IPS;SI;Cra 5 No 1 - 79;7338021/ 7338027;7338021;esetibana@hotmail.com;LAURA CONSUELO CAMACHO VALERO;1;MUNICIPAL;SI;20110901;20180901;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;TIBASOSA;1580600677;EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA;;826002852;EMPRESA SOCIAL DEL ESTADO INES OCHOA PEREZ DE TIBASOSA;1;Instituciones - IPS;SI;KR 9 #4-32;(098)7793000;;esetibasosa@gmail.com;FRANCIS LILIANA TOBO SIACHOQUE;1;MUNICIPAL;SI;20061115;20180130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;TINJACÁ;1580800556;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS;;820003619;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS;1;Instituciones - IPS;SI;CL 5 N. 4 70;3185953501;3185953501;centrodesaludtinjaca@yahoo.es;ARYENIS BALLESTEROS RODRIGUEZ;1;MUNICIPAL;SI;20061108;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Boyacá;TIPACOQUE;1581000755;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE;;826002765;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE;1;Instituciones - IPS;SI;CALLE 2 No. 0 - 01;7889178;7889178;esesantaritadecasia@yahoo.es;NELSON ORLANDO MARTINEZ QUINTERO;1;MUNICIPAL;SI;20061115;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
